Team,First Name,Last Name,Position,Overall,Speed,Acceleration,Strength,Agility,Awareness,Catching,Carrying,Throw Power,Throw Accuracy,Kick Power,Kick Accuracy,Run Block,Pass Block,Tackle,Jumping,Return,Injury,Stamina,Toughness,Trucking,Elusiveness,Ball Carrier Vision,Stiff Arm,Spin Move,Juke Move,Impact Blocking,Power Moves,Finesse Moves,Block Shedding,Pursuit,Play Recognition,Man Coverage,Zone Coverage,Spectacular Catch,Catch in Traffic,Route Running,Hit Power,Press,Release,Throw Accuracy Short,Throw Accuracy Mid,Throw Accuracy Deep,Play Action,Throw on Run
Bengals,Clint,Boling,RG,73,59,70,82,52,67,22,40,29,9,9,14,77,82,33,25,10,97,81,93,10,20,10,10,10,10,79,10,10,27,48,31,9,11,15,15,15,20,10,15,5,5,5,5,5
Bengals,Thomas,Howard,ROLB,83,87,86,73,90,82,65,65,33,40,25,19,45,45,88,87,12,96,97,80,10,47,25,37,60,65,45,58,65,77,91,82,68,80,52,32,24,77,68,35,5,5,5,5,5
Bengals,Vincent,Rey,ROLB,60,80,79,64,75,58,52,62,22,15,22,25,45,45,72,75,10,93,87,79,40,30,22,10,10,10,45,55,71,66,80,55,52,64,15,15,15,63,45,12,5,5,5,5,5
Bengals,Andre,Smith,RT,81,51,65,95,55,68,23,40,16,19,14,29,85,87,14,25,10,87,74,90,10,18,10,10,10,10,84,10,10,14,23,24,16,12,15,15,15,20,10,15,5,5,5,5,5
Bengals,Dennis,Roland,RT,78,52,57,87,53,72,45,45,30,30,25,25,87,79,30,30,10,86,75,82,15,12,10,30,10,10,80,10,10,20,27,15,12,15,15,15,15,20,10,15,5,5,5,5,5
Bengals,Matthew,O'Donnell,RT,61,49,66,90,48,45,35,45,30,30,25,25,82,67,35,33,10,85,75,84,15,12,10,30,10,10,64,10,10,20,27,15,12,15,12,12,10,20,10,15,5,5,5,5,5
Bengals,Taylor,Mays,SS,71,95,93,68,95,49,50,64,25,25,20,20,45,45,66,96,40,92,86,66,65,45,55,45,30,60,45,66,62,70,85,48,57,81,70,45,39,91,65,52,15,10,10,15,15
Bengals,Jeromy,Miles,SS,68,87,82,69,85,44,53,60,12,40,29,11,45,45,65,84,35,90,84,85,49,36,42,25,55,55,45,57,41,66,81,65,74,67,29,25,15,84,77,20,5,5,5,5,5
Bengals,Jermaine,Gresham,TE,81,83,87,72,86,70,84,65,29,29,22,12,59,55,45,87,10,80,88,95,65,72,80,72,77,84,63,10,10,45,45,16,15,17,88,78,76,12,10,75,15,10,5,5,10
Bengals,Donald,Lee,TE,73,74,76,70,73,78,74,70,18,23,20,15,58,50,16,79,6,82,82,70,65,39,64,62,63,68,64,10,10,16,39,21,13,31,70,80,74,25,25,82,15,10,5,5,10
Bengals,Orson,Charles,TE,69,75,88,86,84,48,80,74,33,32,18,16,60,53,40,81,10,95,87,76,71,61,75,65,74,70,52,10,10,35,40,15,15,13,76,81,50,25,25,87,15,10,5,5,10
Bengals,Colin,Cochart,TE,68,78,81,68,82,69,76,66,25,25,20,20,61,52,42,84,5,95,82,80,69,40,55,66,55,60,65,10,10,10,10,20,12,15,77,71,52,20,10,66,30,22,16,10,14
Bengals,Clark,Harris,TE,61,73,74,74,69,68,67,65,35,22,29,18,67,62,39,70,10,88,80,81,46,25,39,40,35,45,61,10,10,10,10,40,25,35,60,66,64,12,35,33,5,5,5,5,5
Bengals,A.J.,Green,WR,89,89,92,68,94,74,94,69,40,35,19,15,34,28,35,96,40,95,94,95,65,85,87,65,88,92,45,10,10,30,40,25,23,30,97,88,85,15,15,95,20,15,15,5,15
Bengals,Jordan,Shipley,WR,74,88,92,48,93,72,83,76,33,30,55,45,33,17,24,77,85,79,95,97,48,84,80,35,86,89,30,10,10,27,45,19,10,16,72,88,75,15,15,54,15,10,5,5,10
Bengals,Brandon,Tate,WR,73,95,93,69,87,66,73,71,25,31,33,15,50,40,32,91,90,76,87,90,69,86,85,67,84,85,45,10,10,32,28,26,18,24,69,73,70,15,25,69,15,10,5,5,10
Bengals,Mohamed,Sanu,WR,71,87,85,70,91,55,87,72,35,32,64,49,55,47,47,88,66,92,93,85,70,68,74,82,75,65,61,10,10,42,57,39,39,52,85,82,63,15,15,74,33,31,30,25,24
Bengals,Armon,Binns,WR,68,88,82,56,84,61,79,65,28,24,16,17,52,48,32,83,55,92,89,84,46,72,69,35,74,76,54,10,10,28,37,27,10,21,85,79,67,12,10,72,15,10,5,5,10
Bengals,Andrew,Hawkins,WR,65,94,93,41,92,59,75,59,40,35,28,24,29,27,24,91,82,88,85,64,36,90,78,30,87,92,25,10,10,20,24,27,19,22,66,71,65,15,15,43,39,38,37,25,33
Bengals,Marvin,Jones,WR,65,88,84,67,88,41,82,68,35,30,25,24,46,45,32,84,64,93,89,88,47,74,68,55,82,80,49,10,10,10,10,15,20,15,89,66,64,12,20,76,25,20,15,10,15
Bengals,Ryan,Whalen,WR,63,84,81,70,85,62,79,66,35,33,17,19,61,55,43,75,50,91,92,94,53,62,70,55,75,73,58,10,10,33,45,23,29,14,64,85,69,15,15,48,15,10,5,5,10
Bengals,Kashif,Moore,WR,56,95,95,60,88,39,65,67,31,31,24,22,33,29,25,97,60,90,93,65,35,85,73,40,85,89,35,10,10,20,35,20,12,25,63,74,45,12,18,47,15,10,5,5,10
Bengals,Vidal,Hazelton,WR,55,83,85,67,88,43,72,63,37,25,19,15,44,40,32,85,45,90,86,77,60,55,72,59,74,78,44,10,10,32,28,26,18,24,81,75,46,15,25,57,15,10,5,5,10
Bills,Eric,Wood,C,86,61,83,89,70,78,16,40,33,26,33,36,91,85,22,44,10,75,87,85,10,15,10,10,10,10,93,10,10,16,18,18,11,9,25,20,20,20,10,25,5,5,5,5,5
Bills,Garrison,Sanborn,C,57,69,72,77,67,64,50,55,35,22,29,18,70,64,66,59,10,91,78,75,46,26,40,45,35,45,69,60,40,55,75,45,25,20,26,23,24,62,35,33,5,5,5,5,5
Bills,Colin,Brown,C,54,48,62,88,45,42,20,40,31,16,27,15,82,66,42,20,10,84,67,88,10,15,10,10,10,10,64,40,35,22,25,21,11,16,15,15,15,35,10,15,5,5,5,5,5
Bills,Terrence,McGee,CB,82,91,95,47,93,83,67,78,5,5,5,5,45,45,40,86,79,81,92,85,10,57,85,15,84,89,45,27,47,24,85,80,86,90,55,40,35,65,55,35,5,5,5,5,5
Bills,Stephon,Gilmore,CB,77,94,93,55,88,59,65,62,22,19,30,25,45,45,64,89,66,94,96,72,22,83,66,30,45,75,45,60,44,63,73,62,83,89,42,40,15,68,81,15,5,5,5,5,5
Bills,Leodis,McKelvin,CB,75,93,94,52,95,71,66,54,35,35,25,25,45,45,47,90,82,86,96,78,35,75,87,25,90,95,45,24,41,39,74,71,81,72,55,50,45,45,54,30,5,5,5,5,5
Bills,Aaron,Williams,CB,72,87,93,62,90,58,65,60,27,40,10,11,45,45,70,91,76,88,90,70,45,50,67,45,73,74,45,40,55,55,62,43,85,75,55,46,30,68,86,15,5,5,5,5,5
Bills,Ron,Brooks,CB,67,95,90,49,93,44,55,66,22,25,25,28,45,45,65,91,65,97,89,75,15,82,74,22,73,85,45,44,62,43,66,64,74,72,53,45,30,60,64,20,5,5,5,5,5
Bills,Justin,Rogers,CB,63,93,90,46,88,54,66,62,35,35,25,25,45,45,36,91,32,88,87,86,35,65,45,25,75,74,45,24,30,40,73,55,72,77,55,50,45,40,51,30,5,5,5,5,5
Bills,Prince,Miller,CB,57,90,88,44,91,41,62,55,28,22,20,25,45,45,45,88,60,87,86,67,22,75,72,22,70,81,45,22,21,37,55,49,70,66,45,26,22,40,53,20,5,5,5,5,5
Bills,Kyle,Williams,DT,90,62,82,88,65,91,25,40,25,22,18,17,45,45,94,64,10,84,93,92,10,19,10,10,10,10,45,82,60,87,92,93,30,23,15,15,15,50,10,15,5,5,5,5,5
Bills,Marcell,Dareus,DT,86,72,82,94,71,71,40,40,25,25,20,20,45,45,85,69,10,94,80,96,40,12,39,55,10,10,45,92,59,89,85,72,15,24,15,15,15,90,15,15,5,5,5,5,5
Bills,Dwan,Edwards,DT,79,64,76,86,65,82,20,40,16,17,7,17,45,45,73,57,10,88,82,86,10,15,10,10,10,10,45,81,55,82,75,83,27,29,15,15,15,64,14,15,5,5,5,5,5
Bills,Alex,Carrington,DT,71,72,79,85,73,55,28,40,16,23,15,20,45,45,75,75,10,87,78,85,10,35,10,10,10,10,45,85,63,80,66,57,15,21,15,15,15,69,20,15,5,5,5,5,5
Bills,Torell,Troup,DT,66,49,68,93,53,54,15,40,19,21,23,25,45,45,84,55,10,81,69,75,10,12,10,10,10,10,45,82,30,92,75,57,12,14,15,15,15,65,15,20,6,7,4,6,6
Bills,Kellen,Heard,DT,65,50,68,91,48,53,25,35,26,26,22,20,45,45,81,60,10,83,64,75,25,10,15,45,10,10,45,82,44,88,64,50,10,15,10,10,5,75,15,15,5,5,5,5,5
Bills,Jarron,Gilbert,DT,62,67,87,80,75,35,28,40,23,16,19,23,45,45,69,80,10,95,60,77,10,25,10,10,10,10,45,76,85,65,79,39,25,18,12,10,10,84,10,12,5,5,5,5,5
Bills,Lionel,Dotson,DT,59,62,80,80,66,62,12,42,30,30,30,30,45,45,72,65,10,92,75,82,40,23,20,55,15,15,45,65,54,57,75,44,15,20,15,10,10,70,30,12,5,5,5,5,5
Bills,Corey,McIntyre,FB,74,75,74,85,69,76,68,66,30,30,25,25,73,55,50,55,20,85,68,80,70,28,40,78,30,30,84,55,45,50,65,20,15,25,20,20,30,65,25,40,5,15,15,15,15
Bills,Jairus,Byrd,FS,87,87,93,66,93,76,79,65,10,8,15,15,45,45,70,92,30,86,97,90,10,40,40,48,66,75,45,35,40,65,80,79,65,94,82,75,25,60,87,20,5,5,5,5,5
Bills,Bryan,Scott,FS,77,79,83,70,77,78,46,60,19,23,18,14,45,45,73,78,49,84,88,75,44,20,10,10,10,10,45,65,68,74,78,75,56,76,20,15,15,86,29,15,5,5,5,5,5
Bills,Fred,Jackson,HB,89,90,91,77,90,85,79,88,30,31,25,25,30,48,35,80,40,84,95,80,82,94,90,83,82,87,40,10,10,25,35,15,12,15,40,65,74,15,15,60,35,30,20,15,15
Bills,C.J.,Spiller,HB,80,95,96,61,95,74,76,79,35,40,25,22,32,50,35,88,85,76,88,80,51,91,82,62,92,97,30,10,10,35,35,28,12,12,65,66,66,16,15,75,45,35,30,15,25
Bills,Tashard,Choice,HB,72,87,89,65,84,76,72,85,30,30,24,24,34,61,20,85,70,93,80,84,60,74,73,63,79,83,50,10,10,11,46,20,15,20,44,55,58,20,20,55,35,30,20,15,15
Bills,Johnny,White,HB,66,86,89,70,92,35,72,76,19,35,25,25,45,58,44,75,77,87,85,90,83,66,82,76,74,83,50,10,10,29,40,19,12,12,48,64,40,15,15,65,35,30,20,15,15
Bills,Rian,Lindell,K,85,48,48,25,52,88,29,40,17,16,89,88,20,15,19,26,10,78,86,65,10,23,10,10,10,10,20,10,10,19,18,19,11,30,12,10,10,12,10,12,35,30,25,20,20
Bills,John,Potter,K,60,72,70,53,66,42,25,45,38,42,95,84,25,25,32,69,10,95,84,65,10,15,10,10,10,10,16,10,10,30,35,22,11,17,15,15,15,19,10,15,15,15,15,15,15
Bills,Mario,Williams,LE,97,84,93,86,86,86,54,40,10,40,33,15,45,45,79,85,10,90,98,95,10,40,10,10,75,72,45,79,96,82,90,67,48,60,35,20,15,84,25,45,5,5,5,5,5
Bills,Chris,Kelsay,LE,81,70,79,82,73,85,42,40,13,28,30,20,45,45,85,66,10,91,81,85,10,34,10,10,10,10,45,78,55,83,80,80,39,42,12,10,10,60,10,12,5,5,5,5,5
Bills,Danny,Batten,LE,67,79,82,72,73,56,50,57,45,38,15,14,45,45,75,65,10,78,87,70,35,24,40,40,10,35,45,78,54,75,65,68,45,60,25,20,15,75,42,15,5,5,5,5,5
Bills,Andy,Levitre,LG,90,61,76,88,60,83,12,40,29,9,9,14,86,91,25,25,10,95,88,90,10,20,10,10,10,10,86,10,10,27,48,31,9,11,15,15,15,20,10,15,5,5,5,5,5
Bills,Keith,Williams,LG,61,57,70,93,48,46,35,45,30,30,25,25,83,66,35,40,10,91,59,97,20,12,10,30,10,10,73,10,10,20,29,15,12,15,15,15,15,20,10,15,5,5,5,5,5
Bills,Michael,Jasper,LG,53,56,65,94,59,32,35,40,25,25,20,20,78,64,72,77,10,87,64,85,20,12,15,35,10,10,63,78,39,84,66,33,15,20,15,15,15,78,15,15,5,5,5,5,5
Bills,Kirk,Morrison,LOLB,79,75,80,75,74,84,65,65,15,18,15,15,45,45,88,67,10,90,95,95,34,38,25,55,50,52,45,57,63,76,88,87,55,74,15,15,15,73,67,20,5,5,5,5,5
Bills,Arthur,Moats,LOLB,69,82,87,69,72,60,37,55,15,18,27,24,45,45,76,84,10,88,85,75,30,32,15,30,10,51,45,85,69,84,85,65,35,47,20,20,15,91,50,25,5,5,5,5,5
Bills,Nigel,Bradham,LOLB,63,84,88,71,83,48,54,60,25,25,20,20,45,45,84,89,10,96,94,87,36,25,45,35,33,43,45,55,50,64,91,53,69,74,25,28,20,90,49,25,5,5,5,5,5
Bills,Cordy,Glenn,LT,72,73,71,93,68,63,33,40,16,19,14,29,86,78,24,63,10,89,83,83,25,10,10,35,10,10,88,15,10,20,28,22,16,12,15,15,15,23,10,15,5,5,5,5,5
Bills,Chris,Hairston,LT,69,54,76,87,63,70,30,35,20,20,20,20,83,76,30,44,10,92,73,88,10,12,10,10,10,10,81,10,10,10,24,15,12,15,12,10,10,12,10,12,5,5,5,5,5
Bills,Kelvin,Sheppard,MLB,76,79,85,75,77,72,48,62,25,25,26,20,45,45,89,69,10,95,87,85,35,25,20,45,15,25,45,66,50,88,89,72,42,58,15,15,15,88,40,12,5,5,5,5,5
Bills,Scott,McKillop,MLB,68,71,74,72,72,66,40,55,16,10,12,11,45,45,88,65,10,94,85,88,40,45,15,35,20,35,45,57,45,76,85,79,35,52,20,15,15,75,61,25,5,5,5,5,5
Bills,Tank,Carder,MLB,63,82,77,66,80,57,67,55,20,19,14,17,45,45,81,87,10,85,95,97,27,11,42,35,33,32,45,64,48,69,89,66,35,70,48,44,20,77,52,25,5,5,5,5,5
Bills,Brian,Moorman,P,88,89,87,46,70,88,55,65,59,51,88,92,31,31,19,35,10,85,93,80,10,28,10,10,10,10,31,10,10,19,15,28,10,15,12,10,10,12,10,12,54,52,29,15,48
Bills,Ryan,Fitzpatrick,QB,82,75,80,55,76,86,12,66,82,85,12,19,14,13,12,55,10,93,85,75,25,21,37,18,48,45,14,10,10,12,23,10,12,12,15,15,15,12,10,15,88,79,68,77,76
Bills,Vince,Young,QB,75,85,86,69,87,67,64,76,89,74,26,27,28,32,40,88,14,90,96,85,65,80,94,79,95,88,28,10,10,41,52,19,11,30,35,20,22,12,10,25,85,72,70,56,81
Bills,Tyler,Thigpen,QB,69,75,77,60,74,62,30,75,82,75,20,20,15,10,20,70,10,90,90,78,55,59,80,40,65,75,10,10,10,10,24,15,15,20,15,15,15,12,10,15,77,74,66,63,85
Bills,Mark,Anderson,RE,81,80,85,74,78,77,30,40,19,9,8,7,45,45,74,90,10,92,83,84,10,26,10,10,10,10,45,67,94,68,87,73,42,45,12,10,10,63,10,12,5,5,5,5,5
Bills,Shawne,Merriman,RE,78,78,82,85,72,75,35,60,33,26,14,22,45,45,67,79,10,69,77,88,65,42,25,65,60,62,45,89,63,73,84,69,35,47,30,20,20,94,50,12,5,5,5,5,5
Bills,Spencer,Johnson,RE,72,65,73,88,65,73,36,40,33,14,14,29,45,45,84,55,10,78,74,70,10,24,10,10,10,10,45,78,47,89,74,74,33,39,15,15,15,78,10,15,5,5,5,5,5
Bills,Kyle,Moore,RE,69,69,80,80,70,67,31,40,10,22,21,20,45,45,77,65,10,89,75,84,10,25,10,10,35,40,45,79,52,82,73,65,15,18,15,15,10,72,25,45,5,5,5,5,5
Bills,Chad,Rinehart,RG,81,58,76,88,60,72,40,40,30,30,25,25,83,86,30,55,10,88,86,90,20,12,10,30,10,10,79,10,10,20,20,15,12,15,15,15,15,20,10,15,5,5,5,5,5
Bills,Kraig,Urbik,RG,79,49,57,96,49,74,32,40,28,19,21,29,89,82,19,15,10,95,78,82,10,23,10,10,10,10,73,10,10,19,23,19,15,14,12,10,10,12,10,12,5,5,5,5,5
Bills,Mark,Asper,RG,61,62,67,84,56,48,25,40,35,35,18,28,75,72,39,71,10,88,84,87,19,10,10,10,10,10,76,10,10,30,27,24,20,26,12,10,10,22,10,12,5,5,5,5,5
Bills,Nick,Barnett,ROLB,89,78,86,77,82,86,64,58,24,25,14,22,45,45,90,65,10,88,98,92,10,38,25,55,24,64,45,81,60,91,92,88,66,76,40,30,15,82,64,25,5,5,5,5,5
Bills,Chris,White,ROLB,57,81,83,72,72,43,56,55,16,10,12,11,45,45,74,72,10,85,83,90,40,14,15,35,20,35,45,67,44,86,84,48,40,62,20,15,15,72,55,25,5,5,5,5,5
Bills,Erik,Pears,RT,80,60,72,92,61,77,10,40,33,26,16,26,77,89,17,51,10,93,89,93,10,12,10,10,10,10,75,10,10,10,10,30,10,14,15,15,15,20,10,15,5,5,5,5,5
Bills,Sam,Young,RT,69,54,64,83,48,64,22,35,26,25,20,20,81,78,17,55,10,93,82,68,10,20,10,10,10,10,58,10,10,17,19,29,11,12,15,15,15,27,10,15,5,5,5,5,5
Bills,Zebrie,Sanders,RT,66,62,81,84,67,50,35,45,30,30,25,25,78,73,33,76,10,93,84,89,20,12,10,30,10,10,84,10,10,20,25,15,12,15,15,15,15,20,10,15,5,5,5,5,5
Bills,George,Wilson,SS,81,84,90,63,87,74,58,60,25,25,20,20,45,45,76,84,50,91,92,85,50,35,55,45,40,50,45,57,72,68,86,73,61,74,45,55,58,72,50,50,15,10,10,15,15
Bills,Da'Norris,Searcy,SS,70,84,79,78,82,54,66,65,30,30,25,25,45,45,73,86,70,92,88,81,50,40,35,45,35,50,45,57,45,66,70,63,73,68,25,20,15,64,75,15,5,5,5,5,5
Bills,Joshua,Nesbitt,SS,64,87,86,67,88,44,67,77,75,64,20,15,45,45,68,84,40,92,90,85,74,65,73,65,75,76,45,55,45,67,69,54,62,73,62,60,39,76,71,49,64,65,57,42,66
Bills,Scott,Chandler,TE,78,68,77,74,74,74,82,71,20,35,22,22,68,55,40,85,5,92,82,85,55,35,68,57,55,66,67,20,20,25,20,15,12,15,74,82,81,15,10,75,15,10,5,5,10
Bills,Lee,Smith,TE,69,68,76,83,72,61,64,72,40,35,20,15,76,68,40,67,20,85,78,88,76,39,62,70,49,70,70,10,10,15,40,20,15,20,75,75,41,15,15,82,15,10,5,5,10
Bills,Kevin,Brock,TE,62,76,82,66,73,55,71,70,25,26,11,15,64,62,50,67,21,86,75,70,66,55,64,58,66,67,59,10,10,40,35,17,19,17,63,65,55,20,10,70,15,10,5,5,10
Bills,Mike,Caussin,TE,59,73,74,64,72,54,68,69,45,35,33,25,58,55,42,65,20,90,82,85,66,35,66,64,63,66,62,10,10,15,40,20,20,15,66,73,54,15,15,66,15,10,5,5,10
Bills,Stevie,Johnson,WR,89,88,91,66,93,85,87,67,35,35,25,25,48,30,25,93,70,90,96,88,57,87,77,59,87,85,40,10,10,20,30,20,12,25,95,88,92,12,18,90,15,10,5,5,10
Bills,Brad,Smith,WR,75,92,88,63,94,71,75,81,83,68,22,20,28,26,25,87,75,93,85,65,57,94,98,65,92,95,25,10,10,25,37,22,15,30,74,72,67,20,20,69,68,63,59,35,74
Bills,Donald,Jones,WR,73,89,92,65,88,69,77,62,30,25,25,20,55,49,30,92,79,76,87,65,52,75,65,54,81,84,55,10,10,36,46,18,11,25,69,82,73,15,15,78,15,10,5,5,10
Bills,David,Nelson,WR,72,84,86,69,84,67,80,68,39,27,21,24,56,42,34,88,25,77,88,76,60,55,71,66,70,74,54,10,10,17,40,27,14,16,76,83,75,20,22,84,30,25,20,10,20
Bills,Derek,Hagan,WR,70,81,88,64,80,72,81,65,30,22,25,15,35,18,30,82,35,92,79,82,60,85,78,45,72,74,35,10,10,30,33,18,15,25,65,75,74,15,15,68,15,10,5,5,10
Bills,Ruvell,Martin,WR,69,79,84,66,81,71,78,65,25,22,24,14,60,39,38,87,58,86,75,65,65,44,67,70,65,69,66,10,10,44,52,15,19,18,70,79,77,12,10,77,15,10,5,5,10
Bills,Marcus,Easley,WR,66,91,86,68,84,50,76,70,30,25,25,20,55,45,30,88,40,67,84,75,70,58,60,68,77,75,54,10,10,36,46,18,11,25,83,75,59,15,15,84,15,10,5,5,10
Bills,Naaman,Roosevelt,WR,66,86,91,48,92,60,74,67,35,30,14,11,33,25,24,87,66,88,87,65,48,85,73,50,84,85,33,10,10,20,40,22,10,20,76,73,69,12,10,55,35,30,20,15,15
Bills,David,Clowney,WR,64,92,93,40,92,65,73,55,27,35,16,15,22,20,22,89,70,87,85,75,25,87,70,32,76,85,28,20,20,22,29,20,11,21,81,63,66,15,10,46,15,15,15,10,10
Bills,T.J.,Graham,WR,64,96,94,33,91,55,79,59,40,35,22,24,35,33,25,84,75,96,91,58,54,74,73,69,77,73,40,10,10,20,24,17,19,22,84,68,58,15,15,51,35,31,31,25,42
Broncos,J.D.,Walton,C,72,60,65,79,58,77,25,22,22,25,20,20,79,77,35,58,10,95,85,95,20,15,10,10,10,10,83,20,15,40,29,20,13,15,12,10,10,20,10,12,5,5,5,5,5
Broncos,Philip,Blake,C,70,65,66,86,63,56,21,40,23,21,14,10,80,84,35,79,10,91,85,82,21,10,10,10,10,10,78,10,10,29,32,13,12,15,15,15,15,20,10,15,5,5,5,5,5
Broncos,Lonie,Paxton,C,66,51,47,76,56,77,27,7,14,5,13,13,74,76,25,43,0,75,90,59,7,56,10,10,10,10,73,10,10,10,24,40,25,24,12,10,15,12,15,12,5,5,5,5,5
Broncos,Champ,Bailey,CB,95,94,92,55,95,97,72,64,29,17,19,19,45,45,66,89,75,89,98,84,48,75,90,45,90,95,45,35,55,43,79,95,96,88,81,55,60,50,76,52,5,5,5,5,5
Broncos,Tracy,Porter,CB,80,93,95,49,93,74,68,72,40,40,25,25,45,45,41,93,72,75,92,57,30,30,88,32,88,90,45,29,39,33,62,79,86,80,45,45,40,40,63,40,5,5,5,5,5
Broncos,Drayton,Florence,CB,74,87,88,61,88,73,57,60,21,12,10,27,45,45,56,88,72,88,90,76,10,69,60,22,70,74,45,24,42,27,67,69,80,74,45,25,20,45,76,12,5,5,5,5,5
Broncos,Chris,Harris,CB,74,90,93,48,85,65,55,60,35,32,25,25,45,45,60,87,35,92,91,86,19,70,55,33,60,64,45,32,35,54,75,66,83,76,38,48,33,60,63,30,5,5,5,5,5
Broncos,Omar,Bolden,CB,69,87,92,73,91,52,69,65,35,35,25,25,45,45,59,82,68,67,88,85,36,81,72,35,73,83,45,35,36,49,57,70,78,72,49,45,40,51,62,30,5,5,5,5,5
Broncos,Joshua,Moore,CB,67,85,90,40,91,51,50,60,19,22,24,25,45,45,60,88,55,92,90,66,10,40,74,45,77,82,45,29,39,39,83,52,84,77,54,55,15,55,60,15,5,5,5,5,5
Broncos,Syd'Quan,Thompson,CB,67,85,91,47,88,59,64,62,22,25,25,28,45,45,55,86,69,95,90,89,10,75,65,15,75,75,45,45,40,30,68,69,66,79,55,55,30,70,77,20,5,5,5,5,5
Broncos,Tony,Carter,CB,64,92,95,45,87,49,54,55,25,25,10,15,45,45,42,88,40,88,85,62,32,66,49,30,72,75,45,20,25,36,63,55,73,76,25,25,25,41,53,12,5,5,5,5,5
Broncos,Coryell,Judie,CB,62,87,89,53,82,40,70,62,38,38,25,25,45,45,60,89,45,77,94,88,25,75,72,25,68,82,45,35,57,42,80,73,67,80,69,55,30,44,57,30,5,5,5,5,5
Broncos,Ty,Warren,DT,82,64,73,89,64,84,29,40,16,23,15,25,45,45,86,61,10,84,76,90,10,29,10,10,10,10,45,82,49,84,75,90,24,12,15,15,15,60,20,15,5,5,5,5,5
Broncos,Justin,Bannan,DT,78,63,68,91,59,78,21,40,23,21,13,12,45,45,83,55,10,88,79,70,10,16,10,10,10,10,45,78,51,85,73,77,23,27,15,15,15,55,11,15,5,5,5,5,5
Broncos,Kevin,Vickerson,DT,76,64,72,88,65,74,35,40,20,20,20,20,45,45,79,70,10,87,62,80,10,12,10,10,10,10,45,75,66,76,72,65,15,20,12,10,10,60,10,12,5,5,5,5,5
Broncos,Derek,Wolfe,DT,72,68,75,89,67,62,33,40,20,19,10,10,45,45,79,84,10,91,83,88,40,20,15,25,10,10,45,83,45,78,74,72,22,28,15,10,10,72,15,12,5,5,5,5,5
Broncos,Mitch,Unrein,DT,62,64,66,85,63,46,25,40,23,21,13,12,45,45,77,60,10,88,77,84,10,16,10,10,10,10,45,73,55,77,65,61,23,25,15,15,15,66,11,15,5,5,5,5,5
Broncos,Sealver,Siliga,DT,54,45,66,86,56,44,35,40,14,13,17,11,45,45,72,55,10,90,75,84,10,13,10,10,10,10,45,72,35,83,66,49,15,14,15,15,15,58,10,15,5,5,5,5,5
Broncos,Chris,Gronkowski,FB,65,73,76,67,74,65,69,73,24,29,22,24,66,55,46,66,10,92,80,84,69,56,59,65,64,62,71,10,10,44,33,15,12,13,55,66,60,20,10,54,15,10,5,5,10
Broncos,Austin,Sylvester,FB,58,73,77,74,69,56,60,70,25,25,20,20,64,61,60,72,10,95,76,80,67,25,54,65,35,55,68,25,35,42,40,35,32,34,35,49,45,60,40,32,5,5,5,5,5
Broncos,Quinton,Carter,FS,72,84,86,66,78,64,67,65,30,30,20,15,45,45,72,89,40,95,87,89,47,45,55,45,65,75,45,52,45,62,70,66,47,73,67,55,20,92,65,15,15,10,10,15,15
Broncos,Rahim,Moore,FS,68,84,85,63,89,58,76,67,24,26,14,15,45,45,54,89,45,95,90,74,30,65,66,35,75,72,45,40,55,54,57,65,62,76,78,70,30,82,70,20,15,10,10,15,15
Broncos,Willis,McGahee,HB,85,86,85,83,84,93,64,88,32,24,20,22,39,40,42,67,15,88,76,91,93,58,95,98,82,79,50,10,10,32,40,21,15,13,35,47,50,12,10,40,35,30,20,15,15
Broncos,Knowshon,Moreno,HB,76,86,93,66,93,68,76,83,12,15,14,14,44,58,20,85,60,88,84,88,66,77,81,66,85,89,39,10,10,20,37,17,11,26,74,75,79,20,20,70,35,30,20,15,20
Broncos,Lance,Ball,HB,71,85,86,71,83,69,67,81,11,10,11,10,40,45,44,75,40,85,84,79,84,65,76,81,75,72,40,40,30,26,42,25,16,16,55,44,54,20,20,55,35,30,20,15,15
Broncos,Ronnie,Hillman,HB,68,90,91,53,94,42,63,70,25,24,22,19,45,47,31,89,45,79,95,81,55,92,86,55,79,94,45,10,10,15,48,23,12,16,48,42,43,12,10,49,35,30,20,15,15
Broncos,Jeremiah,Johnson,HB,65,86,92,65,90,43,69,72,22,22,11,10,28,25,24,78,60,84,82,75,62,82,72,65,87,85,25,10,10,24,24,25,13,13,74,67,66,20,20,73,35,30,20,15,15
Broncos,Mario,Fannin,HB,61,94,86,69,78,45,55,73,44,42,20,22,45,50,35,86,42,84,77,80,85,63,68,81,66,65,47,30,30,35,35,35,18,25,55,52,45,47,15,50,45,38,35,33,32
Broncos,Matt,Prater,K,85,62,63,43,47,78,35,40,45,45,98,88,20,20,20,40,10,75,75,50,10,12,10,10,10,10,15,10,10,10,25,15,10,25,12,10,10,12,10,12,35,30,25,20,20
Broncos,Robert,Ayers,LE,78,78,82,81,75,72,42,40,36,19,37,16,45,45,76,59,10,92,85,80,10,55,10,10,35,10,45,87,53,76,88,74,44,51,20,15,15,78,24,25,5,5,5,5,5
Broncos,Jeremy,Beal,LE,66,65,73,82,64,57,50,64,14,12,16,11,45,45,85,64,10,95,82,94,10,25,10,10,10,10,45,85,38,84,65,74,49,64,25,25,25,80,40,20,5,5,5,5,5
