Team,First Name,Last Name,Position,Jersey,Overall,Speed,Stength,Agility,Awareness,Catching,Carrying,Throw Power,Throw Accuracy,Kick Power,Kick Accuracy,Run Block,Pass Block,Tackle,Jumping,Kick Return,Injury,Stamina,Toughness,Age,Years Pro,College,Home State,Hometown,Trucking,Elusiveness,Ball Carrier Vision,Stiff Arm,Spin Move,Juke Move,Impact Block,Run Block Strength,Run Block Footwork,Pass Block Strength,Pass Block Footwork,Power Moves,Finnesse Moves,Block Shedding,Pursuit,Play Recognition,Man Cover,Zone cover,Spectacular Catch,Catch in Traffic,Route Running,Hit Power,Press,Release,Short Throw Accuracy,Medium Throw Accuracy,Deep Throw Accuracy,Playaction,Throw on the Run
Bengals,Jamaal,Anderson,LE,90,74,71,84,73,74,25,40,21,14,9,8,45,45,84,68,10,88,75,90,27,6,Arkansas,Arkansas,Little Rock,20,39,10,10,10,10,45,45,45,45,45,70,52,85,77,74,15,35,12,10,10,74,10,12,5,5,5,5,5
Bengals,Margus,Hunt,LE,99,70,85,88,78,42,60,55,70,60,45,40,45,45,75,85,10,83,79,88,26,0,SMU,Texas,Dallas,75,30,48,65,45,50,45,45,45,45,45,66,79,80,85,43,45,55,45,46,15,83,35,15,45,40,35,5,10
Bengals,Wallace,Gilberry,LE,95,70,74,71,67,69,45,35,25,25,24,24,45,45,69,75,0,90,80,80,28,5,Alabama,Alabama,Bay Minette,40,24,20,45,15,15,45,45,45,45,45,84,65,72,74,57,30,45,15,10,10,70,35,12,10,10,10,10,10
Bengals,Travelle,Wharton,LG,70,82,58,85,62,77,31,40,17,17,17,14,87,78,19,29,10,91,81,78,32,9,South Carolina,South Carolina,Fountain Inn,10,24,10,10,10,10,87,85,89,80,88,10,10,19,21,13,10,10,15,15,15,20,10,15,5,5,5,5,5
Bengals,Clint,Boling,LG,65,78,59,82,52,73,22,40,29,9,9,14,85,81,33,25,10,97,81,93,24,2,Georgia,Florida,Delray Beach,10,20,10,10,10,10,83,75,82,81,83,10,10,27,48,31,9,11,15,15,15,20,10,15,5,5,5,5,5
Bengals,James,Harrison,LOLB,92,86,83,87,74,90,44,55,28,14,23,30,45,45,86,70,10,97,95,97,35,11,Kent State,Ohio,Akron,44,29,25,15,35,25,45,45,45,45,45,91,64,77,87,87,57,61,20,15,15,95,60,20,5,5,5,5,5
Bengals,Aaron,Maybin,LOLB,51,74,83,72,77,71,38,40,12,15,14,12,45,45,72,75,10,90,81,77,25,4,Penn State,Maryland,Ellicott City,20,65,25,10,50,10,45,45,45,45,45,76,94,71,85,66,50,56,20,15,15,75,20,25,5,5,5,5,5
Bengals,Andrew,Whitworth,LT,77,90,48,94,55,90,24,40,35,40,20,28,82,98,37,53,13,86,78,88,31,7,LSU,Louisiana,West Monroe,40,19,10,10,10,10,84,90,82,99,98,20,20,37,40,10,15,12,12,10,10,12,10,12,5,5,5,5,5
Bengals,Dennis,Roland,LT,74,69,52,87,53,71,45,45,30,30,25,25,84,78,30,30,10,86,75,82,30,7,Georgia,Virginia,Lynchburg,15,12,10,30,10,10,80,88,82,85,66,10,10,20,27,15,12,15,15,15,15,20,10,15,5,5,5,5,5
Bengals,Tanner,Hawkinson,LT,72,66,66,79,72,63,62,65,22,28,20,20,73,82,32,73,10,97,88,64,23,0,Kansas,Kansas,McPherson,44,28,35,37,40,35,72,71,74,82,83,10,10,25,20,20,15,15,54,60,47,20,10,45,5,5,5,5,5
Bengals,Rey,Maualuga,MLB,58,76,80,80,76,79,45,60,10,10,25,21,45,45,86,68,10,87,93,95,26,4,USC,California,Eureka,10,54,25,15,31,36,45,45,45,45,45,78,65,75,88,75,45,55,15,15,15,93,48,12,5,5,5,5,5
Bengals,J.K.,Schaffer,MLB,50,58,74,75,69,61,66,66,10,10,25,21,45,45,81,73,10,90,92,81,23,1,Cincinnati,Ohio,Cincinnati,35,25,45,39,41,46,55,54,53,45,45,63,47,65,73,62,51,67,15,15,15,66,52,12,5,5,5,5,5
Bengals,Kevin,Huber,P,10,84,66,55,64,78,31,35,42,40,90,94,22,19,22,39,10,95,90,60,28,4,Cincinnati,Ohio,Cincinnati,10,19,10,10,10,10,20,20,25,20,20,15,15,14,20,19,12,31,12,10,10,12,10,12,30,30,25,20,20
Bengals,Andy,Dalton,QB,14,84,69,54,69,80,12,68,86,85,12,19,14,13,15,66,10,96,91,94,25,2,TCU,Texas,Katy,20,20,54,25,55,56,14,14,14,13,13,10,10,12,23,10,12,12,15,15,15,12,10,15,89,81,78,85,76
Bengals,Josh,Johnson,QB,8,70,88,53,93,63,54,60,89,70,25,25,20,15,30,84,10,92,89,70,27,5,San Diego,California,Oakland,24,63,88,30,88,92,30,40,30,30,20,10,10,25,20,15,15,20,34,42,39,12,10,43,72,74,68,42,80
Bengals,John,Skelton,QB,9,67,72,68,72,63,35,65,95,67,11,15,20,25,34,66,10,88,85,75,25,2,Fordham,Texas,El Paso,30,45,60,45,55,58,20,30,30,25,25,10,10,20,41,18,14,12,12,10,10,12,10,12,69,68,66,49,75
Bengals,Zac,Robinson,QB,5,64,72,54,75,55,40,77,82,73,25,25,15,20,25,64,10,88,92,97,26,3,Oklahoma St.,Colorado,Littleton,46,44,80,55,70,65,20,20,20,20,20,10,10,25,44,20,15,20,12,10,10,12,10,12,82,66,54,72,75
Bengals,Michael,Johnson,RE,93,89,84,72,83,78,45,40,20,30,25,15,45,45,86,87,10,88,76,70,26,4,Georgia Tech,Alabama,Plantersville,25,50,10,45,55,50,45,45,45,45,45,69,91,83,87,75,50,65,25,15,15,70,30,15,5,5,5,5,5
Bengals,Robert,Geathers,RE,91,76,78,75,74,82,22,40,24,12,15,17,45,45,76,69,10,93,84,80,30,9,Georgia,South Carolina,Georgetown,30,33,10,10,10,10,45,45,45,45,45,49,83,66,79,81,22,19,12,10,10,60,10,12,5,5,5,5,5
Bengals,Dontay,Moch,RE,52,65,90,65,77,59,54,55,33,40,25,19,45,45,73,93,15,85,79,64,25,2,Nevada,Arizona,Chandler,22,55,35,35,67,66,45,45,45,45,45,78,52,64,76,45,45,55,45,32,24,84,54,35,5,5,5,5,5
Bengals,DeQuin,Evans,RE,69,60,69,74,72,54,45,60,16,19,15,14,45,45,76,63,10,90,84,88,26,2,Kentucky,California,Long Beach,35,21,22,22,10,25,45,45,45,45,45,74,55,68,73,60,32,39,20,15,15,70,45,25,5,5,5,5,5
Bengals,Kevin,Zeitler,RG,68,87,60,91,59,74,15,40,12,14,18,16,86,94,25,79,10,79,88,93,23,1,Wisconsin,Wisconsin,Waukesha,20,11,10,10,10,10,85,86,86,81,78,10,10,15,21,13,13,15,15,15,15,20,10,15,5,5,5,5,5
Bengals,Mike,Pollak,RG,67,77,72,81,65,69,45,45,30,30,25,25,77,84,30,50,10,71,88,72,28,5,Arizona St.,Arizona,Scottsdale,20,12,10,30,10,10,81,74,83,81,87,10,10,20,25,15,12,15,15,15,15,20,10,15,5,5,5,5,5
Bengals,Vontaze,Burfict,ROLB,55,77,74,72,74,71,58,59,22,22,12,10,45,45,89,80,10,96,88,93,22,0,Arizona St.,California,Corona,45,15,25,55,25,20,45,45,45,45,45,82,55,87,85,67,64,75,35,33,10,95,45,20,5,5,5,5,5
Bengals,Sean,Porter,ROLB,56,70,78,70,86,60,54,65,25,30,20,20,45,45,77,85,10,94,86,74,22,0,Texas A&M,Texas,Schertz,45,49,46,45,55,45,45,45,45,45,45,66,82,63,81,69,62,73,35,25,15,65,78,25,5,5,5,5,5
Bengals,Vincent,Rey,ROLB,57,66,80,66,75,64,52,62,22,15,22,25,45,45,74,75,10,93,87,79,25,3,Duke,New York,Far Rockaway,40,30,22,10,10,10,45,45,45,45,45,57,74,67,82,61,60,72,15,15,15,63,45,12,5,5,5,5,5
Bengals,Emmanuel,Lamur,ROLB,59,64,82,72,80,50,57,55,34,30,28,28,45,45,73,83,10,87,79,75,24,1,Kansas State,Florida,West Palm Beach,44,35,20,49,45,25,45,45,45,45,45,65,78,68,75,51,66,73,25,15,10,74,45,12,5,5,5,5,5
Bengals,Andre,Smith,RT,71,92,51,96,56,78,23,40,16,19,14,29,93,95,14,25,10,88,80,90,26,4,Alabama,Alabama,Birmingham,10,18,10,10,10,10,85,94,82,92,81,10,10,14,23,24,16,12,15,15,15,20,10,15,5,5,5,5,5
Bengals,Anthony,Collins,RT,73,78,56,90,60,70,45,45,30,30,25,25,82,83,30,50,10,93,79,87,27,5,Kansas,Texas,Beaumont,20,12,10,30,10,10,82,89,84,87,81,10,10,20,25,15,12,15,15,15,15,20,10,15,5,5,5,5,5
Bengals,Reid,Fragel,RT,79,69,63,91,64,44,60,65,30,30,25,25,83,76,35,78,10,90,84,86,22,0,Ohio State,Michigan,Grosse Pointe Farms,24,12,10,15,10,10,86,85,83,82,74,10,10,15,27,25,15,12,55,64,42,25,10,45,5,5,5,5,5
Bengals,Taylor,Mays,SS,26,74,94,68,93,62,50,64,25,25,20,20,45,45,66,96,40,92,86,66,25,3,USC,Washington,Seattle,65,45,55,45,30,60,45,45,45,45,45,66,62,70,81,54,59,76,70,45,39,86,65,52,15,10,10,15,15
Bengals,Shawn,Williams,SS,40,72,91,74,83,46,60,65,35,25,26,19,45,45,82,89,45,94,87,90,22,0,Georgia,Georgia,Damascus,59,55,61,57,65,69,45,45,45,45,45,55,56,79,74,60,64,72,60,54,15,85,72,25,5,5,5,5,5
Bengals,Jeromy,Miles,SS,45,71,87,69,85,54,53,60,12,40,29,11,45,45,65,84,35,90,84,85,26,3,Massachusetts,New Jersey,Voorhees,49,36,42,25,55,55,45,45,45,45,45,57,41,66,81,65,74,67,29,25,15,84,77,20,5,5,5,5,5
Bengals,Tyler,Eifert,TE,85,80,82,72,85,52,88,75,40,35,22,21,68,64,35,90,10,90,95,81,22,0,Notre Dame,Indiana,Fort Wayne,74,54,82,66,65,69,67,66,71,62,65,20,30,50,39,22,11,27,89,84,70,25,25,85,15,10,5,5,10
Bengals,Jermaine,Gresham,TE,84,80,83,73,83,75,79,67,29,29,22,12,57,53,45,87,10,80,88,95,25,3,Oklahoma,Oklahoma,Ardmore,73,72,84,72,77,84,56,57,59,55,59,10,10,55,45,16,15,17,85,83,73,12,10,81,15,10,5,5,10
Bengals,Alex,Smith,TE,81,77,74,68,74,78,72,65,13,12,15,19,72,65,44,82,8,90,85,90,31,8,Stanford,Colorado,Mullen,60,42,66,66,68,74,74,57,62,55,60,10,10,52,40,13,26,23,72,75,69,15,10,78,15,10,5,5,10
Bengals,Orson,Charles,TE,80,71,75,85,82,54,75,74,33,32,18,16,65,55,40,81,10,95,87,76,22,1,Georgia,Florida,Tampa,71,61,75,65,74,70,55,52,57,48,52,10,10,47,40,15,15,13,76,78,52,25,25,84,15,10,5,5,10
Bengals,Richard,Quinn,TE,89,70,69,80,71,63,65,65,25,26,11,15,82,60,49,72,25,79,84,86,26,4,North Carolina,Ohio,Maple Heights,65,50,60,74,66,65,72,79,66,69,55,10,10,58,35,17,19,18,62,72,48,20,10,87,15,10,5,5,10
Bengals,Clark,Harris,TE,46,63,73,74,69,68,67,65,35,22,29,18,77,62,39,70,10,88,80,81,29,5,Rutgers,New Jersey,Manahawkin,46,25,39,40,35,45,63,59,64,55,59,10,10,44,10,40,25,35,60,66,64,12,35,33,5,5,5,5,5
Bengals,A.J.,Green,WR,18,94,90,69,95,85,96,74,40,35,19,15,47,28,35,97,40,95,96,95,25,2,Georgia,South Carolina,Summerville,65,85,87,65,88,92,45,44,46,35,32,10,10,40,40,25,23,30,97,92,90,15,15,97,20,15,15,5,15
Bengals,Mohamed,Sanu,WR,12,74,86,72,89,65,85,77,72,58,64,49,60,47,47,88,66,92,93,85,24,1,Rutgers,New Jersey,New Brunswick,74,66,82,82,75,65,61,59,57,45,43,10,10,60,57,39,39,52,87,84,65,15,15,77,49,48,59,25,35
Bengals,Andrew,Hawkins,WR,16,72,94,41,97,68,79,66,40,35,28,24,49,27,24,91,82,88,85,64,27,2,Toledo,Pennsylvania,Johnstown,36,93,85,30,87,96,25,24,25,20,22,10,10,35,24,27,19,22,73,74,73,15,15,49,39,38,37,25,33
Bengals,Brandon,Tate,WR,19,70,95,66,87,70,69,69,25,31,33,15,55,40,32,91,90,76,87,90,25,4,North Carolina,North Carolina,Burlington,69,86,85,67,84,85,45,50,50,40,40,10,10,42,28,26,18,24,69,69,63,15,25,65,15,10,5,5,10
Bengals,Marvin,Jones,WR,82,70,88,67,91,54,82,68,35,30,25,24,63,45,32,87,64,93,89,88,23,1,California,California,Fontana,47,74,68,55,82,80,49,45,44,40,38,10,10,35,10,15,20,15,90,67,71,12,20,76,25,20,15,10,15
Bengals,Ryan,Whalen,WR,88,68,84,70,85,66,79,67,35,33,17,19,65,55,43,75,50,91,92,94,24,2,Stanford,California,Alamo,53,62,70,55,75,73,58,55,54,49,45,10,10,45,45,23,29,14,70,85,72,15,15,67,15,10,5,5,10
Bengals,Cobi,Hamilton,WR,87,67,87,52,86,52,80,70,39,35,20,20,51,45,35,78,65,93,91,73,22,0,Arkansas,Texas,Texarkana,45,85,81,57,76,84,50,49,47,45,44,10,10,38,35,25,20,25,84,74,70,12,15,60,26,22,24,24,22
Bengals,Dane,Sanzenbacher,WR,11,65,85,44,81,60,81,70,33,30,35,39,55,35,24,75,78,86,90,92,24,2,Ohio State,Ohio,Toledo,37,58,78,35,90,74,49,45,50,35,39,10,10,44,45,19,10,16,68,84,69,15,15,74,15,10,5,5,10
Bills,Eric,Wood,C,70,82,61,89,70,80,16,40,33,26,33,36,80,85,22,44,10,75,87,85,27,4,Louisville,Ohio,Cincinnati,10,15,10,10,10,10,91,90,89,85,88,10,10,16,18,18,11,9,25,20,20,20,10,25,5,5,5,5,5
Bills,Doug,Legursky,C,59,73,53,87,54,72,30,22,17,30,19,16,83,77,26,45,10,90,80,90,27,5,Marshall,West Virginia,Morgantown,10,15,10,10,10,10,79,89,81,83,70,10,10,26,33,25,22,21,21,14,19,20,10,15,5,5,5,5,5
Bills,David,Snow,C,61,69,66,82,58,64,33,45,30,30,25,25,78,75,39,72,10,85,79,84,23,1,Texas,Texas,Longview,34,12,10,30,10,10,77,71,81,70,78,10,10,20,25,15,12,15,15,20,15,20,10,15,5,5,5,5,5
Bills,Garrison,Sanborn,C,65,57,69,77,67,64,50,55,35,22,29,18,70,64,66,59,10,91,78,75,28,4,Florida State,Florida,Tampa,46,26,40,45,35,45,69,72,68,68,66,60,40,55,75,45,25,20,26,23,24,62,35,33,5,5,5,5,5
Bills,Stephon,Gilmore,CB,24,82,94,56,88,70,66,62,22,19,30,25,45,45,61,89,66,94,96,72,22,1,South Carolina,South Carolina,Rock Hill,22,83,66,30,45,75,45,45,45,45,45,60,44,47,73,73,85,89,42,40,15,68,81,15,5,5,5,5,5
Bills,Leodis,McKelvin,CB,21,77,93,52,95,75,66,54,35,35,25,25,45,45,52,90,82,86,96,78,27,5,Troy,Georgia,Waycross,35,75,87,25,90,95,45,45,45,45,45,24,41,39,74,72,80,77,55,50,45,45,52,30,5,5,5,5,5
Bills,Ron,Brooks,CB,33,68,95,49,93,49,55,66,22,25,25,28,45,45,65,91,65,97,89,75,24,1,LSU,Texas,Dallas,15,82,74,22,73,85,45,45,45,45,45,44,62,35,66,64,75,72,53,45,30,60,64,20,5,5,5,5,5
Bills,Justin,Rogers,CB,26,67,93,46,88,64,67,59,35,35,25,25,45,45,36,91,32,88,87,86,25,2,Richmond,Louisiana,Baton Rouge,35,65,45,25,75,74,45,45,45,45,45,24,30,40,73,59,74,79,55,50,45,40,51,30,5,5,5,5,5
Bills,Crezdon,Butler,CB,29,67,92,44,89,62,60,62,12,14,18,10,45,45,37,92,55,95,88,70,26,3,Clemson,North Carolina,Asheville,10,70,59,15,77,82,45,45,45,45,45,22,29,38,45,74,69,79,45,20,35,42,53,15,5,5,5,5,5
Bills,T.J.,Heath,CB,44,60,93,37,87,44,54,55,19,22,18,18,45,45,45,89,44,84,85,58,25,2,Jacksonv. St.,Alabama,Alexandria,27,74,55,31,70,74,45,45,45,45,45,21,28,35,59,45,76,68,52,55,20,35,47,20,5,5,5,5,5
Bills,Marcell,Dareus,DT,99,88,72,94,71,75,40,40,25,25,20,20,45,45,82,69,10,94,80,96,23,2,Alabama,Alabama,Birmingham,40,12,39,55,10,10,45,45,45,45,45,93,65,90,85,73,15,24,15,15,15,90,15,15,5,5,5,5,5
Bills,Torell,Troup,DT,98,68,50,93,53,61,15,40,19,21,23,25,45,45,84,55,10,81,69,75,25,3,UCF,Georgia,Conyers,10,12,10,10,10,10,45,45,45,45,45,82,30,92,75,57,12,14,15,15,15,65,15,20,6,7,4,6,6
Bills,Corbin,Bryant,DT,97,66,63,88,65,52,35,42,25,22,20,21,45,45,75,67,10,85,74,81,25,2,Northwestern,Illinois,Chicago,10,10,10,10,10,10,45,45,45,45,45,80,62,69,72,56,20,20,15,15,15,66,10,15,5,5,5,5,5
Bills,Dorin,Dickerson,FB,42,72,90,64,86,60,70,76,11,19,19,12,70,55,42,93,25,94,85,85,25,3,Pittsburgh,Pennsylvania,Imperial,75,65,84,65,74,78,71,62,58,54,52,10,10,34,32,24,22,29,78,66,57,15,15,74,15,10,5,5,10
Bills,Frank,Summers,FB,38,67,75,74,74,56,58,80,25,22,25,24,65,56,48,65,20,88,78,88,27,4,UNLV,California,Oakland,86,40,67,83,72,65,74,56,59,49,52,10,10,45,42,13,12,15,29,39,48,65,10,54,20,15,10,10,10
Bills,Jairus,Byrd,FS,31,95,87,66,93,84,81,65,10,8,15,15,45,45,81,92,30,91,98,90,26,4,Oregon,Missouri,Clayton,10,40,40,48,66,75,45,45,45,45,45,35,40,66,81,88,74,99,82,75,25,60,87,20,5,5,5,5,5
Bills,Aaron,Williams,FS,23,75,87,62,89,69,63,60,27,40,10,11,45,45,68,91,76,88,90,70,23,2,Texas,California,San Jose,45,50,67,45,73,74,45,45,45,45,45,40,55,58,65,60,79,74,55,46,30,68,85,15,5,5,5,5,5
Bills,C.J.,Spiller,HB,28,92,96,62,98,83,82,88,35,40,25,22,32,50,35,91,85,76,88,80,26,3,Clemson,Florida,Lake Butler,62,99,97,65,92,98,30,30,30,44,53,10,10,35,35,28,12,12,65,67,69,16,15,75,45,35,30,15,25
Bills,Fred,Jackson,HB,22,83,87,77,87,89,79,75,30,31,25,25,30,48,35,80,40,84,95,80,32,7,Coe College,Texas,Arlington,77,87,90,85,81,83,40,40,40,45,50,10,10,25,35,15,12,15,40,65,74,15,15,60,35,30,20,15,15
Bills,Tashard,Choice,HB,20,73,87,65,84,76,73,85,30,30,24,24,34,61,20,85,70,93,80,84,28,5,Georgia Tech,Georgia,Riverdale,60,76,77,63,80,84,50,40,45,45,50,10,10,11,46,20,15,20,44,55,58,20,20,55,35,30,20,15,15
Bills,Zach,Brown,HB,35,66,79,72,78,54,72,84,36,30,25,25,45,55,40,76,65,90,86,75,24,1,Pittsburgh,Florida,Royal Palm Beach,83,60,76,85,75,76,45,45,40,55,54,10,10,25,55,15,13,25,71,70,60,20,20,60,10,10,10,10,10
Bills,Rian,Lindell,K,9,84,48,25,52,86,29,40,17,16,86,89,20,15,19,26,10,78,86,65,36,13,Wash. St.,Oregon,Portland,10,23,10,10,10,10,20,20,20,15,15,10,10,19,18,19,11,30,12,10,10,12,10,12,35,30,25,20,20
Bills,Dustin,Hopkins,K,5,71,78,61,67,59,35,40,45,45,95,86,20,20,28,73,10,95,88,65,22,0,Florida State,Texas,Austin,10,15,10,10,10,10,15,15,15,15,15,10,10,10,25,15,10,20,12,10,10,15,10,12,35,30,25,20,20
Bills,Mario,Williams,LE,94,92,83,88,84,82,54,40,10,40,33,15,45,45,85,85,10,90,98,95,28,7,N.C. State,North Carolina,Richlands,10,40,10,10,75,72,45,45,45,45,45,68,83,86,89,73,48,60,35,20,15,84,25,45,5,5,5,5,5
Bills,Jarron,Gilbert,LE,96,69,67,80,75,51,35,40,23,16,19,23,45,45,70,80,10,95,74,77,26,4,San Jose St.,California,Chino,10,25,10,10,10,10,45,45,45,45,45,76,85,67,79,49,25,35,12,10,10,84,10,12,5,5,5,5,5
Bills,Sam,Young,LG,71,72,54,83,48,72,22,35,26,25,20,20,83,81,17,55,10,93,82,68,26,3,Notre Dame,Florida,Coral Springs,10,20,10,10,10,10,58,75,85,80,66,10,10,17,19,29,11,12,15,15,15,27,10,15,5,5,5,5,5
Bills,Chris,Scott,LG,73,68,44,92,52,58,32,30,12,10,11,15,80,74,40,44,10,65,69,75,26,3,Tennessee,Georgia,Riverdale,20,35,10,10,10,10,75,88,63,86,54,30,30,41,35,15,27,31,15,22,15,20,10,15,5,5,5,5,5
Bills,Colin,Brown,LG,74,62,50,88,48,60,20,40,31,16,27,15,82,68,42,20,10,84,67,88,27,4,Missouri,Missouri,Braymer,10,15,10,10,10,10,64,87,71,75,60,40,35,22,25,21,11,16,15,15,15,35,10,15,5,5,5,5,5
Bills,Mark,Anderson,LOLB,93,73,80,73,77,77,30,40,19,9,8,7,45,45,70,90,10,92,83,84,30,7,Alabama,Oklahoma,Tulsa,10,26,10,10,10,10,45,45,45,45,45,66,92,66,82,75,55,60,12,10,10,63,10,12,5,5,5,5,5
Bills,Jerry,Hughes,LOLB,55,72,85,65,83,70,29,45,13,40,26,25,45,45,74,85,10,93,87,97,25,3,TCU,Texas,Sugarland,10,42,37,40,35,45,45,45,45,45,45,63,86,67,83,68,62,66,30,25,21,66,45,32,5,5,5,5,5
Bills,Kourtnei,Brown,LOLB,56,56,78,79,84,44,62,66,24,12,15,17,45,45,68,80,10,83,85,75,25,1,Clemson,North Carolina,Charlotte,65,40,35,29,39,46,45,45,45,45,45,78,64,63,72,41,55,60,35,35,10,74,10,12,5,5,5,5,5
Bills,Cordy,Glenn,LT,77,77,73,93,68,72,33,40,16,19,14,29,88,80,24,63,10,89,83,83,23,1,Georgia,Georgia,Riverdale,25,10,10,35,10,10,89,88,85,75,84,15,10,20,28,22,16,12,15,15,15,23,10,15,5,5,5,5,5
Bills,Chris,Hairston,LT,75,74,54,87,63,74,30,35,20,20,20,20,85,81,30,44,10,92,73,88,24,2,Clemson,North Carolina,Winston Salem,10,12,10,10,10,10,83,85,79,79,74,10,10,10,24,15,12,15,12,10,10,12,10,12,5,5,5,5,5
Bills,Thomas,Welch,LT,66,60,54,84,55,55,22,25,14,15,12,22,79,75,32,50,10,90,78,82,26,3,Vanderbilt,Tennessee,Brentwood,10,18,10,10,10,10,74,83,75,79,71,10,10,13,21,27,16,12,15,15,15,20,15,19,5,5,5,5,5
Bills,Nigel,Bradham,MLB,53,73,84,71,83,67,54,60,25,25,20,20,45,45,86,89,10,96,94,87,23,1,Florida State,Florida,Crawfordville,36,25,45,35,33,43,45,45,45,45,45,66,52,75,92,65,73,77,25,28,20,90,49,25,5,5,5,5,5
Bills,Arthur,Moats,MLB,52,70,82,69,72,62,37,55,15,18,27,24,45,45,77,84,10,88,85,75,26,3,J. Madison,Virginia,Portsmouth,30,32,15,30,10,51,45,45,45,45,45,86,69,80,85,70,50,62,20,20,15,91,50,25,5,5,5,5,5
Bills,Kiko,Alonso,MLB,50,70,77,65,82,58,70,55,29,15,19,19,45,45,85,78,15,83,89,76,23,0,Oregon,Massachusetts,Newton,48,25,45,42,35,39,45,45,45,45,45,66,64,76,89,73,69,77,29,25,10,78,55,12,5,5,5,5,5
Bills,Brian,Smith,MLB,57,61,75,68,78,60,45,54,16,10,10,10,45,45,77,72,10,88,85,78,24,2,Notre Dame,Minnesota,Overland Park,55,35,30,10,35,40,45,45,45,45,45,68,72,68,77,62,60,67,20,15,15,67,54,20,5,5,5,5,5
Bills,Marcus,Dowtin,MLB,54,52,85,66,83,41,44,60,15,15,14,12,45,45,67,89,10,93,85,75,24,1,N. Alabama,Maryland,Upper Marlboro,55,30,39,25,40,35,45,45,45,45,45,73,55,67,83,46,50,60,20,15,15,84,20,25,5,5,5,5,5
Bills,Shawn,Powell,P,6,65,64,56,61,63,35,48,50,45,87,89,19,19,28,66,10,86,84,65,24,1,Florida State,Georgia,Rome,35,15,15,10,25,35,16,16,16,19,19,10,10,14,18,24,10,30,15,15,15,12,10,15,30,30,25,20,20
Bills,Kevin,Kolb,QB,4,76,74,54,74,73,31,52,85,78,25,20,19,25,30,65,10,76,90,83,29,5,Houston,Texas,Stephenville,26,28,66,35,55,65,19,19,19,20,20,10,10,30,38,28,12,15,12,10,10,12,10,12,85,75,69,67,79
Bills,E.J.,Manuel,QB,3,74,83,71,85,53,59,73,94,77,19,14,40,35,39,81,25,88,94,87,23,0,Florida State,Virginia,Virginia Beach,50,62,77,63,69,74,30,35,30,30,20,10,10,25,40,15,15,20,30,35,25,12,10,45,79,82,77,53,82
Bills,Jeff,Tuel,QB,8,64,81,60,75,48,45,66,84,73,22,22,15,14,18,79,10,77,87,82,22,0,Wash. St.,California,Fresno,35,25,44,40,50,52,10,10,15,10,15,10,10,15,35,10,12,15,12,10,10,12,10,12,82,70,64,57,76
Bills,Kyle,Williams,RE,95,91,62,89,65,93,25,40,25,22,18,17,45,45,94,64,10,84,93,92,30,7,LSU,Louisiana,Ruston,10,19,10,10,10,10,45,45,45,45,45,91,61,92,93,92,30,23,15,15,15,50,10,15,5,5,5,5,5
Bills,Alan,Branch,RE,90,75,60,94,58,74,25,40,16,25,17,26,45,45,85,45,10,86,75,86,28,6,Michigan,New Mexico,Rio Rancho,10,18,10,10,10,10,45,45,45,45,45,87,54,92,77,73,22,17,12,10,10,65,10,12,5,5,5,5,5
Bills,Alex,Carrington,RE,92,71,72,85,73,65,28,40,16,23,15,20,45,45,74,75,10,87,78,85,26,3,Arkansas St.,Mississippi,Tupelo,10,35,10,10,10,10,45,45,45,45,45,85,64,79,68,60,15,21,15,15,15,69,20,15,5,5,5,5,5
Bills,Jay,Ross,RE,69,57,63,82,60,65,25,32,29,15,25,21,45,45,72,55,5,89,67,78,25,3,East Carolina,North Carolina,Wilmington,10,10,10,10,10,10,45,45,45,45,45,74,48,75,73,42,12,27,12,15,15,69,30,25,5,5,5,5,5
Bills,Kraig,Urbik,RG,60,81,49,96,49,78,32,40,28,19,21,29,79,88,19,15,10,95,78,82,27,4,Wisconsin,Wisconsin,Hudson,10,23,10,10,10,10,77,95,83,90,77,10,10,19,23,19,15,14,12,10,10,12,10,12,5,5,5,5,5
Bills,Zack,Chibane,RG,62,63,52,83,57,48,35,45,30,30,25,25,82,72,40,74,10,93,84,85,22,0,Syracuse,New Jersey,Paramus,34,12,10,20,10,10,79,84,79,74,69,10,10,20,25,15,12,15,15,20,15,35,10,15,5,5,5,5,5
Bills,Keith,Williams,RG,68,61,57,93,48,46,35,45,30,30,25,25,83,66,35,40,10,91,59,97,25,2,Nebraska,Missouri,Florissant,20,12,10,30,10,10,73,92,75,84,58,10,10,20,29,15,12,15,15,15,15,20,10,15,5,5,5,5,5
Bills,Manny,Lawson,ROLB,91,82,88,76,87,80,58,65,13,40,26,25,45,45,77,88,10,93,87,79,29,7,N.C. State,North Carolina,Goldsboro,10,50,37,36,75,75,45,45,45,45,45,69,90,67,94,79,52,62,64,42,22,73,45,32,5,5,5,5,5
Bills,Bryan,Scott,ROLB,43,73,79,70,77,76,52,60,19,23,18,14,45,45,69,78,49,84,88,75,32,10,Penn State,Pennsylvania,Warrington,44,20,10,10,10,10,45,45,45,45,45,65,68,66,74,75,74,78,20,15,15,86,29,15,5,5,5,5,5
Bills,Chris,White,ROLB,51,61,81,72,72,55,56,55,16,10,12,11,45,45,75,72,10,85,83,90,24,2,Mississippi St.,Alabama,Mobile,40,14,15,35,20,35,45,45,45,45,45,67,44,79,84,48,55,67,20,15,15,72,55,25,5,5,5,5,5
