Team,First Name,Last Name,Position,Jersey,Overall,Speed,Acceleration,Strength,Agility,Awareness,Catching,Carrying,Throw Power,Kick Power,Kick Accuracy,Run Block,Pass Block,Tackle,Jumping,Return,Injury,Stamina,Toughness,Trucking,Elusiveness,Ball Carrier Vision,Stiff Arm,Spin Move,Juke Move,Impact Block,Power Move,Finessee Move,Block Shedding,Pursuit,Play Recognition,Man Coverage,Zone Coverage,Spectacular Catch,Catch In Traffic,Route Running,Hit Power,Press,Release,Throw Accuracy Short,Throw Accuracy Medium,Throw Accuracy Deep,Play Action,Throw On The Run
Bengals,Emmanuel,Lamur,ROLB,59,68,82,84,72,80,64,57,55,34,28,28,45,45,76,83,10,88,79,75,44,35,20,49,45,25,45,65,78,68,75,51,66,73,25,15,10,74,45,12,5,5,5,5,5
Bengals,Dontay,Moch,ROLB,92,62,90,87,65,77,63,54,55,33,25,19,45,45,73,93,15,84,79,64,22,55,35,35,67,66,45,78,52,64,76,45,45,55,45,32,24,84,54,35,5,5,5,5,5
Bengals,Andre,Smith,RT,71,88,51,65,96,56,81,23,40,16,14,29,86,94,14,25,10,88,80,90,10,18,10,10,10,10,85,10,10,14,23,24,16,12,15,15,15,20,10,15,5,5,5,5,5
Bengals,Tanner,Hawkinson,RT,72,69,66,78,79,72,63,62,65,22,20,20,73,82,32,73,10,97,88,64,44,28,35,37,40,35,72,10,10,25,20,20,15,15,54,60,47,20,10,45,5,5,5,5,5
Bengals,Danieal,Manning,SS,38,80,95,92,61,89,75,70,66,19,18,13,45,45,66,92,85,89,91,86,20,82,75,15,74,84,45,35,45,44,78,65,72,77,20,15,15,65,66,15,5,5,5,5,5
Bengals,George,Iloka,SS,43,77,82,90,67,87,71,59,66,30,20,15,45,45,65,85,30,95,88,73,56,46,52,45,60,62,45,53,55,75,72,67,66,79,32,45,20,84,88,25,15,10,10,15,15
Bengals,Taylor,Mays,SS,26,73,93,90,68,91,64,49,64,25,20,20,45,45,64,95,40,88,86,66,65,45,55,45,30,60,45,66,62,68,79,55,60,71,70,45,39,86,65,52,15,10,10,15,15
Bengals,Jermaine,Gresham,TE,84,83,83,84,75,82,77,81,67,29,22,12,65,53,45,87,10,84,88,95,80,67,84,72,77,82,55,10,10,55,45,16,15,17,84,82,74,12,10,81,15,10,5,5,10
Bengals,Tyler,Eifert,TE,85,82,82,85,71,85,62,87,75,40,22,21,68,64,35,90,10,90,95,81,74,54,82,66,65,69,65,20,30,50,39,22,11,27,89,84,70,25,25,85,15,10,5,5,10
Bengals,Alex,Smith,TE,81,76,74,73,68,74,78,71,65,13,15,19,71,65,44,82,8,90,85,90,60,42,66,66,68,74,72,10,10,52,40,13,26,23,72,75,66,15,10,78,15,10,5,5,10
Bengals,Kevin,Brock,TE,83,65,76,82,66,73,64,73,70,25,11,15,64,62,50,67,21,86,75,70,66,55,64,58,66,67,59,10,10,40,35,17,19,17,63,65,55,20,10,70,15,10,5,5,10
Bengals,Clark,Harris,TE,46,63,73,74,74,69,68,67,65,35,29,18,77,62,39,70,10,88,80,81,46,25,39,40,35,45,63,10,10,44,10,40,25,35,60,66,64,12,35,33,5,5,5,5,5
Bengals,A.J.,Green,WR,18,95,91,93,68,95,87,94,74,40,19,15,39,28,35,97,40,95,96,95,65,85,87,65,88,92,45,10,10,40,40,25,23,30,98,89,94,15,15,97,20,15,15,5,15
Bengals,Marvin,Jones,WR,82,81,91,88,67,92,75,88,68,35,25,24,30,45,32,87,64,93,89,88,47,75,77,55,82,83,49,10,10,35,10,15,20,15,93,85,79,12,20,81,25,20,15,10,15
Bengals,Mohamed,Sanu,WR,12,73,84,83,72,86,69,80,77,72,64,49,43,47,47,88,66,92,93,85,74,66,82,82,75,65,63,10,10,60,57,39,39,52,84,82,67,15,15,77,49,48,59,25,35
Bengals,Dane,Sanzenbacher,WR,11,70,85,83,46,85,69,81,70,33,35,39,50,35,24,75,78,87,90,92,34,66,78,35,90,75,49,10,10,44,45,19,10,16,73,84,71,15,15,74,15,10,5,5,10
Bengals,Brandon,Tate,WR,19,70,95,92,66,87,70,69,69,25,33,15,54,40,32,91,90,79,87,90,69,86,85,67,84,85,45,10,10,42,28,26,18,24,69,69,63,15,25,65,15,10,5,5,10
Bengals,Ryan,Whalen,WR,88,68,84,83,70,85,66,79,67,35,17,19,46,55,43,75,50,91,92,94,53,62,70,55,75,73,58,10,10,45,45,23,29,14,70,85,72,15,15,67,15,10,5,5,10
Bengals,Cobi,Hamilton,WR,87,67,87,92,52,86,52,80,70,39,20,20,49,45,35,78,65,93,91,73,45,85,81,57,76,84,50,10,10,38,35,25,20,25,84,74,70,12,15,60,26,22,24,24,22
Bengals,James,Wright,WR,86,58,90,87,63,89,48,71,68,24,31,30,45,35,60,91,70,92,84,82,55,64,67,52,70,72,49,10,10,45,65,25,15,25,62,70,40,50,45,74,15,10,5,5,10
Bills,Eric,Wood,C,70,80,61,83,89,70,84,16,40,33,33,36,74,86,22,44,10,80,87,85,10,15,10,10,10,10,84,10,10,16,18,18,11,9,25,20,20,20,10,25,5,5,5,5,5
Bills,Garrison,Sanborn,C,65,57,69,72,77,67,64,50,55,35,29,18,70,64,66,59,10,91,78,75,46,26,40,45,35,45,69,60,40,55,75,45,25,20,26,23,24,62,35,33,5,5,5,5,5
Bills,Stephon,Gilmore,CB,24,85,94,92,56,88,75,66,62,22,30,25,45,45,61,89,66,94,96,72,22,79,66,30,45,75,45,60,44,53,73,79,88,91,42,40,15,68,83,15,5,5,5,5,5
Bills,Corey,Graham,CB,20,81,90,87,60,87,79,69,70,35,20,20,45,45,67,85,75,88,94,85,25,35,85,25,80,86,45,30,40,39,75,81,81,87,35,30,30,55,76,30,5,5,5,5,5
Bills,Leodis,McKelvin,CB,21,81,93,94,52,94,80,65,54,35,25,25,45,45,51,90,82,89,96,78,35,75,87,25,90,95,45,24,41,31,74,78,85,83,55,50,45,45,52,30,5,5,5,5,5
Bills,Nickell,Robey,CB,37,75,91,94,41,93,67,72,54,25,20,20,45,45,44,95,72,87,90,84,21,77,75,25,74,81,45,30,41,40,65,68,84,81,73,55,20,44,49,20,15,10,10,15,15
Bills,Ron,Brooks,CB,33,70,95,90,49,93,57,55,66,22,25,28,45,45,65,91,65,87,89,75,15,82,74,22,73,85,45,44,62,45,66,64,75,72,53,45,30,60,64,20,5,5,5,5,5
Bills,Ross,Cockrell,CB,29,70,90,92,51,86,55,70,65,36,26,26,45,45,47,92,49,93,91,79,36,64,60,38,65,74,45,35,45,32,74,70,74,81,52,51,24,66,80,45,5,5,5,5,5
Bills,Mario,Butler,CB,30,66,82,87,54,84,61,49,55,26,21,20,45,45,60,84,35,95,85,82,20,60,59,20,69,76,45,25,35,45,72,60,75,74,35,40,35,40,65,45,5,5,5,5,5
Bills,Brandon,Smith,CB,44,66,93,92,62,85,52,67,59,17,21,24,45,45,46,94,45,87,86,65,20,65,55,15,60,64,45,22,28,37,66,59,70,76,45,49,42,36,69,45,5,5,5,5,5
Bills,Kyle,Williams,DT,95,95,62,79,89,65,95,25,40,25,18,17,45,45,95,64,10,82,85,92,10,19,10,10,10,10,45,95,60,93,92,93,30,23,15,15,15,50,10,15,5,5,5,5,5
Bills,Marcell,Dareus,DT,99,91,72,82,94,71,79,40,40,25,20,20,45,45,89,69,10,94,82,96,40,12,39,55,10,10,45,91,66,91,87,78,25,34,15,15,15,90,15,15,5,5,5,5,5
Bills,Corbin,Bryant,DT,97,72,63,72,87,65,69,35,42,25,20,21,45,45,77,67,10,88,73,81,10,10,10,10,10,10,45,80,63,69,74,57,20,30,15,15,15,66,10,15,5,5,5,5,5
Bills,Stefan,Charles,DT,96,64,64,81,78,63,52,35,42,36,20,20,45,45,81,80,10,90,75,75,22,15,20,28,25,20,45,78,55,79,67,49,20,30,15,25,15,72,25,25,5,5,5,5,5
Bills,Frank,Summers,FB,38,70,77,82,74,75,63,64,79,25,25,24,68,56,48,65,20,88,78,88,85,40,67,83,72,65,67,10,10,45,42,13,12,15,29,39,48,65,10,54,20,15,10,10,10
Bills,Evan,Rodriguez,FB,48,65,83,75,62,79,61,79,75,29,22,12,67,56,45,87,10,89,86,58,67,54,80,60,65,81,65,10,10,60,64,35,15,17,75,79,67,55,10,66,15,10,5,5,10
Bills,Da'Norris,Searcy,FS,25,76,84,81,78,82,68,67,65,30,25,25,45,45,73,86,70,92,88,81,50,40,35,45,35,50,45,60,49,65,75,66,72,76,25,20,15,75,75,15,5,5,5,5,5
Bills,Duke,Williams,FS,27,71,91,93,54,89,44,52,64,31,22,24,45,45,66,90,60,94,90,87,37,64,48,45,65,71,45,41,45,63,79,61,76,81,45,35,19,82,57,25,5,5,5,5,5
Bills,Fred,Jackson,HB,22,85,87,89,77,86,90,77,83,30,25,25,30,72,35,80,40,84,95,80,79,85,88,86,78,84,40,10,10,25,35,15,12,15,40,72,74,15,15,60,35,30,20,15,15
Bills,C.J.,Spiller,HB,28,85,96,97,62,97,82,82,78,35,25,22,32,50,35,91,85,77,88,80,56,90,89,64,90,95,30,10,10,35,35,28,12,12,65,67,69,16,15,75,45,35,30,15,25
Bills,Bryce,Brown,HB,35,77,93,93,73,92,65,67,66,25,19,15,50,56,41,85,44,86,84,66,90,76,87,91,75,90,49,10,10,22,39,25,14,14,44,50,36,12,10,64,35,30,20,15,15
Bills,Anthony,Dixon,HB,26,73,81,82,79,77,75,51,87,30,21,22,67,54,42,65,15,86,86,87,89,57,81,92,81,73,75,10,10,32,40,21,15,13,42,48,58,12,10,65,35,30,20,15,15
Bills,Ronnie,Wingo,HB,42,63,90,87,69,79,50,74,79,35,25,25,56,60,40,83,65,88,84,82,74,62,69,77,74,66,55,10,10,11,35,20,15,20,73,74,66,25,20,69,30,25,20,15,15
Bills,Dan,Carpenter,K,2,87,58,58,50,52,78,45,48,50,95,92,20,20,20,45,10,83,82,68,20,25,10,10,10,10,23,10,10,12,20,15,16,20,15,15,15,12,10,12,15,15,15,15,15
Bills,Dustin,Hopkins,K,5,65,78,74,61,67,59,35,40,45,93,81,20,20,28,73,10,87,88,65,10,15,10,10,10,10,15,10,10,10,25,15,10,20,12,10,10,15,10,12,35,30,25,20,20
Bills,Alan,Branch,LE,90,78,60,72,94,58,79,25,40,16,17,26,45,45,92,45,10,87,65,86,10,18,10,10,10,10,45,82,52,91,77,75,22,30,12,10,10,65,10,12,5,5,5,5,5
Bills,Jarius,Wynn,LE,92,72,68,73,83,66,71,25,40,10,21,20,45,45,72,60,10,87,73,89,10,20,10,10,25,35,45,79,63,75,77,70,15,18,15,15,10,85,25,45,5,5,5,5,5
Bills,Chris,Williams,LG,74,77,63,79,81,65,79,45,45,30,25,25,75,80,30,50,10,45,79,45,20,12,10,30,10,10,74,10,10,20,25,15,12,15,15,15,15,20,10,15,5,5,5,5,5
Bills,Doug,Legursky,LG,59,74,53,67,85,54,76,30,22,17,19,16,81,78,26,45,10,90,80,90,10,15,10,10,10,10,71,10,10,26,33,25,22,21,21,14,19,20,10,15,5,5,5,5,5
Bills,Mark,Asper,LG,62,65,62,67,84,56,51,25,40,35,18,28,77,75,39,71,10,88,84,87,19,10,10,10,10,10,76,10,10,30,27,24,20,26,12,10,10,22,10,12,5,5,5,5,5
Bills,Manny,Lawson,LOLB,91,81,87,92,76,85,82,60,65,13,26,25,45,45,77,88,10,93,87,79,10,50,37,36,75,75,45,67,89,66,92,79,55,67,64,42,22,73,45,32,5,5,5,5,5
Bills,Ty,Powell,LOLB,57,67,85,91,81,84,49,64,65,20,27,23,45,45,76,89,10,92,86,73,61,35,49,45,29,38,45,82,64,72,71,55,62,75,25,20,15,71,69,25,5,5,5,5,5
Bills,Randell,Johnson,LOLB,93,60,84,86,75,74,47,50,54,34,28,28,45,45,72,90,10,85,85,70,40,35,20,55,35,30,45,80,54,78,67,49,52,64,35,32,10,75,40,12,5,5,5,5,5
Bills,Cordy,Glenn,LT,77,88,72,73,93,69,78,33,40,16,14,29,86,95,24,63,10,89,83,83,25,10,10,35,10,10,89,15,10,20,28,22,16,12,15,15,15,23,10,15,5,5,5,5,5
Bills,Brandon,Spikes,MLB,51,86,76,85,84,79,84,61,55,16,12,11,45,45,94,74,10,88,91,92,55,30,44,35,20,35,45,82,54,89,88,85,56,68,20,15,15,95,69,25,5,5,5,5,5
Bills,Keith,Rivers,MLB,56,79,84,86,75,83,79,54,52,25,20,20,45,45,86,84,10,78,90,86,35,31,45,40,49,47,45,60,69,76,90,79,62,70,15,15,15,88,45,12,5,5,5,5,5
Bills,Preston,Brown,MLB,52,67,77,81,81,74,55,58,65,25,18,20,45,45,83,84,10,97,93,85,55,25,39,52,35,45,45,62,46,85,76,67,52,71,45,40,15,90,50,15,5,5,5,5,5
Bills,Brian,Moorman,P,8,69,87,83,46,74,85,55,65,59,84,79,31,31,19,35,10,85,93,80,10,28,10,10,10,10,31,10,10,19,15,28,10,15,12,10,10,12,10,12,54,52,29,15,48
Bills,E.J.,Manuel,QB,3,78,83,85,71,85,65,59,72,93,19,14,40,35,39,81,25,87,94,87,52,65,79,65,69,74,30,10,10,25,40,15,15,20,30,35,25,12,10,45,75,83,72,69,80
Bills,Thad,Lewis,QB,9,72,69,77,64,74,67,50,65,89,35,24,25,25,39,73,25,92,86,75,45,57,55,46,62,65,30,10,10,25,47,15,15,20,66,52,45,15,10,68,76,73,74,61,77
Bills,Dennis,Dixon,QB,6,68,84,85,55,86,60,42,69,84,25,25,20,15,30,70,10,82,94,70,30,61,85,30,75,90,30,10,10,25,47,15,15,20,12,10,10,12,10,12,68,72,69,62,80
Bills,Jeff,Tuel,QB,7,64,80,75,59,74,48,45,66,83,22,22,15,14,18,79,10,77,87,82,35,25,44,40,50,52,10,10,10,15,35,10,12,15,12,10,10,12,10,12,81,69,66,60,75
Bills,Mario,Williams,RE,94,91,83,90,88,84,83,54,40,10,33,15,45,45,76,85,10,90,95,95,10,40,10,10,75,72,45,74,87,80,88,79,54,73,35,20,15,84,25,45,5,5,5,5,5
Bills,Jerry,Hughes,RE,55,83,85,92,66,82,77,29,45,13,26,25,45,45,72,85,10,93,80,97,10,42,37,40,35,45,45,67,94,68,87,72,60,68,30,25,21,66,45,32,5,5,5,5,5
Bills,Kraig,Urbik,RG,60,81,50,57,96,49,84,32,40,28,21,29,78,87,19,15,10,95,78,82,10,23,10,10,10,10,74,10,10,19,23,19,15,14,12,10,10,12,10,12,5,5,5,5,5
Bills,Antoine,McClain,RG,73,64,49,65,81,54,60,45,45,30,25,25,77,73,35,74,10,85,82,81,20,10,10,30,10,10,76,10,10,20,29,15,12,15,15,15,15,20,10,15,5,5,5,5,5
Bills,Cyril,Richardson,RG,68,64,51,73,89,50,52,40,40,21,21,30,86,72,26,72,10,92,70,72,35,15,19,30,25,25,64,10,10,16,18,26,13,16,30,35,35,20,10,15,5,5,5,5,5
Bills,Kiko,Alonso,ROLB,50,88,81,88,66,83,83,78,55,29,19,19,45,45,89,78,15,88,96,81,48,25,45,42,35,39,45,70,67,78,95,93,72,86,29,25,10,80,55,12,5,5,5,5,5
Bills,Nigel,Bradham,ROLB,53,77,84,88,71,83,71,54,60,25,20,20,45,45,89,89,10,96,94,87,36,25,45,35,33,43,45,68,55,76,92,65,73,77,25,28,20,90,49,25,5,5,5,5,5
Bills,Chris,Hairston,RT,75,81,54,76,87,63,74,30,35,20,20,20,85,81,30,44,10,92,73,88,10,12,10,10,10,10,83,10,10,10,24,15,12,15,12,10,10,12,10,12,5,5,5,5,5
Bills,Cyrus,Kouandjio,RT,71,75,49,75,84,60,56,30,35,26,25,25,87,82,35,77,10,78,83,69,20,12,15,29,15,10,86,30,25,30,25,20,15,10,15,15,15,20,15,15,5,5,5,5,5
Bills,Erik,Pears,RT,79,74,59,71,90,59,73,10,40,33,16,26,75,81,17,51,10,93,89,93,10,12,10,10,10,10,75,10,10,10,10,30,10,14,15,15,15,20,10,15,5,5,5,5,5
Bills,Seantrel,Henderson,RT,66,62,69,82,82,58,37,35,40,25,28,15,78,76,40,75,11,82,69,65,24,10,10,10,20,21,79,10,10,39,25,10,12,12,12,15,10,26,10,12,5,5,5,5,5
Bills,Aaron,Williams,SS,23,79,87,90,62,89,72,62,60,27,10,11,45,45,70,91,76,90,90,70,45,50,67,45,73,74,45,40,55,58,65,68,79,82,55,46,30,68,85,15,5,5,5,5,5
Bills,Jonathan,Meeks,SS,36,64,87,91,67,90,43,57,65,25,25,25,45,45,65,83,10,93,89,79,45,40,62,45,60,65,45,49,52,67,80,48,68,74,50,44,35,72,75,12,5,5,5,5,5
Bills,Scott,Chandler,TE,84,81,72,78,78,76,84,81,73,20,22,22,70,55,40,88,5,92,87,90,55,35,68,57,55,66,65,20,20,40,20,15,12,15,77,85,73,15,10,77,15,10,5,5,10
Bills,Tony,Moeaki,TE,82,77,81,75,66,78,74,82,75,31,15,16,62,55,30,74,8,70,85,88,65,50,55,61,55,60,63,10,10,45,49,15,19,16,92,82,74,25,25,65,15,10,5,5,10
Bills,Lee,Smith,TE,85,75,68,76,84,72,67,64,72,40,20,15,87,68,40,67,20,85,78,88,76,39,65,70,49,71,85,10,10,40,40,20,15,20,75,75,41,15,15,82,15,10,5,5,10
Bills,Chris,Gragg,TE,89,69,88,85,65,86,40,74,70,35,30,30,59,54,39,90,25,77,85,72,67,62,74,69,73,78,67,10,10,42,29,20,16,17,84,79,60,12,18,79,15,10,5,5,10
Bills,Mike,Caussin,TE,80,66,73,74,64,72,60,68,69,45,33,25,77,65,42,65,20,90,82,85,66,35,66,64,63,66,64,10,10,55,40,20,20,15,66,73,54,15,15,66,15,10,5,5,10
Bills,Mike,Williams,WR,19,83,87,87,71,88,81,86,74,25,12,12,48,45,32,94,55,92,95,76,64,63,72,58,75,87,62,10,10,35,37,25,10,15,85,90,84,15,15,89,15,10,5,5,10
Bills,Sammy,Watkins,WR,14,80,93,95,56,95,58,88,59,40,24,24,56,33,25,87,78,91,95,86,55,93,90,72,90,93,40,15,20,40,35,15,15,24,87,77,76,15,15,87,20,20,15,10,10
Bills,Robert,Woods,WR,10,75,89,92,52,86,68,82,69,34,25,22,56,45,39,87,75,94,92,79,52,77,81,49,77,73,53,10,10,40,41,22,18,21,88,81,74,15,40,74,28,24,20,15,22
Bills,Marquise,Goodwin,WR,88,73,98,99,42,93,67,81,69,34,21,20,54,32,25,88,78,90,91,67,38,72,74,41,80,75,40,10,10,37,34,24,18,25,82,76,71,15,10,57,15,10,5,5,10
Bills,T.J.,Graham,WR,11,73,96,94,37,92,71,78,60,40,22,24,35,33,25,84,75,92,91,58,54,76,73,69,77,73,40,10,10,35,24,17,19,22,84,75,72,15,15,61,35,31,31,25,42
Bills,Ramses,Barden,WR,13,72,85,88,72,85,66,77,68,35,17,12,54,40,49,95,35,83,86,77,64,67,75,67,72,78,62,10,10,55,60,19,11,16,85,79,65,12,10,81,30,25,20,10,20
Bills,Marcus,Easley,WR,81,65,91,86,68,84,52,74,70,30,25,20,47,45,30,88,40,73,84,75,70,58,60,68,77,75,54,10,10,62,46,18,11,25,81,74,57,15,15,84,15,10,5,5,10
Bills,Chris,Hogan,WR,15,63,86,87,72,88,42,72,76,23,15,19,48,44,40,89,35,88,87,75,67,49,55,70,74,72,49,10,10,57,35,25,15,18,76,69,75,15,17,72,15,10,5,5,10
Bills,Kevin,Elliott,WR,18,60,86,88,62,91,56,70,72,49,19,18,39,35,31,86,70,90,86,75,64,59,68,61,73,74,54,10,10,43,59,25,18,26,73,64,45,15,15,74,44,40,35,22,55
Broncos,Will,Montgomery,C,64,86,48,67,94,50,85,22,40,15,24,20,92,82,46,51,10,92,81,79,30,21,10,10,10,10,89,10,10,36,35,25,14,14,12,10,10,12,10,12,5,5,5,5,5
Broncos,Manny,Ramirez,C,66,85,55,63,93,54,85,25,40,21,20,24,90,85,35,40,10,90,77,86,25,12,10,30,10,10,81,20,15,30,25,20,13,15,12,10,10,20,10,12,5,5,5,5,5
Broncos,Matt,Paradis,C,61,62,56,72,81,52,54,25,22,22,20,20,81,74,35,67,10,85,80,88,20,15,10,10,10,10,69,20,15,40,29,20,13,15,12,10,10,20,10,12,5,5,5,5,5
Broncos,Aqib,Talib,CB,21,90,90,92,64,92,86,79,74,40,25,25,45,45,53,97,79,87,94,85,40,76,85,30,80,89,45,47,57,56,76,84,90,90,80,60,55,67,95,55,5,5,5,5,5
Broncos,Chris,Harris Jr.,CB,25,85,91,93,52,91,79,63,60,35,25,25,45,45,60,87,35,92,91,86,19,70,55,33,60,64,45,32,35,54,76,81,91,85,38,48,33,60,68,30,5,5,5,5,5
Broncos,Tony,Carter,CB,32,73,92,93,45,88,70,61,55,25,10,15,45,45,49,88,40,88,85,62,32,66,49,30,72,75,45,20,25,48,63,65,80,79,25,25,25,41,52,12,5,5,5,5,5
Broncos,Bradley,Roby,CB,29,73,94,96,55,92,55,68,55,15,11,12,45,45,49,82,55,87,92,70,15,65,65,25,60,72,45,46,64,54,69,55,86,80,60,49,25,72,68,35,5,5,5,5,5
Broncos,Kayvon,Webster,CB,36,71,91,92,53,88,56,60,64,35,20,20,45,45,71,87,45,91,95,88,33,71,65,39,70,74,45,40,50,41,75,55,81,75,60,40,25,70,75,33,5,5,5,5,5
Broncos,Jerome,Murphy,CB,45,70,87,92,58,88,54,54,60,22,25,16,45,45,60,90,40,86,90,95,10,65,55,22,75,80,45,40,45,47,81,50,84,75,45,40,25,75,86,15,5,5,5,5,5
Broncos,Terrance,Knighton,DT,98,88,63,76,93,62,82,50,40,14,17,11,45,45,91,55,10,94,83,75,10,14,10,10,10,10,45,87,56,95,85,79,15,18,28,35,38,72,10,35,5,5,5,5,5
Broncos,Kevin,Vickerson,DT,99,79,64,74,89,65,77,35,40,20,20,20,45,45,85,70,10,87,62,80,10,12,10,10,10,10,45,78,62,80,72,73,15,20,12,10,10,60,10,12,5,5,5,5,5
Broncos,Sylvester,Williams,DT,92,74,68,86,84,66,57,25,44,29,15,14,45,45,82,72,10,93,76,75,24,11,21,26,10,10,45,74,76,82,65,66,15,24,15,15,15,79,12,15,5,5,5,5,5
Broncos,Mitch,Unrein,DT,96,73,64,66,84,63,73,25,40,23,13,12,45,45,80,60,10,88,77,84,10,16,10,10,10,10,45,79,56,75,73,70,23,25,15,15,15,66,11,15,5,5,5,5,5
Broncos,Sione,Fua,DT,91,72,57,69,91,53,64,25,40,14,17,11,75,68,76,53,10,95,72,94,10,13,10,10,10,10,71,80,60,79,67,71,12,15,15,15,15,66,10,15,5,5,5,5,5
Broncos,Marvin,Austin,DT,76,66,73,87,79,72,55,35,40,19,15,11,45,45,71,72,10,79,67,80,10,20,10,10,10,10,45,68,79,69,72,40,23,27,12,10,10,80,10,12,5,5,5,5,5
Broncos,Virgil,Green,FB,85,66,81,84,64,84,64,76,68,24,19,12,72,47,40,83,7,88,84,65,66,79,75,61,76,78,60,10,10,48,49,13,11,16,77,76,62,25,25,59,15,10,5,5,10
Broncos,Rahim,Moore,FS,26,85,84,85,63,90,77,77,67,24,14,15,45,45,77,89,45,95,90,74,30,65,66,35,75,72,45,40,55,54,64,78,72,87,78,70,30,83,74,20,15,10,10,15,15
Broncos,Quinton,Carter,FS,38,73,84,85,66,78,70,67,65,30,20,15,45,45,69,89,40,95,87,89,47,45,55,45,65,75,45,52,45,62,70,66,47,73,67,55,20,92,65,15,15,10,10,15,15
Broncos,Eric,Hagg,FS,37,73,80,86,63,83,69,66,56,20,17,21,45,45,70,87,40,92,90,75,10,32,49,24,45,62,45,35,47,54,69,65,76,72,55,54,15,64,83,15,15,10,10,15,15
Broncos,Omar,Bolden,FS,31,72,87,91,72,91,61,65,65,35,25,25,45,45,64,82,75,74,88,85,36,79,72,35,73,83,45,35,36,50,67,68,77,74,49,45,40,51,62,30,5,5,5,5,5
Broncos,John,Boyett,FS,20,70,84,87,76,79,45,73,64,25,25,20,45,45,70,88,10,79,92,88,66,54,45,44,60,59,45,54,62,66,85,72,62,75,61,55,15,71,66,15,10,10,10,10,10
Broncos,Charles,Mitchell,FS,41,69,82,85,68,89,55,56,67,25,25,25,45,45,78,89,29,91,94,90,45,34,49,50,55,64,45,55,48,58,65,63,53,72,45,35,33,64,68,12,5,5,5,5,5
Broncos,Montee,Ball,HB,28,78,86,90,77,84,70,64,87,40,20,22,53,54,39,81,35,91,97,92,91,69,84,87,81,82,57,30,30,35,35,30,15,20,61,72,50,55,15,64,40,35,30,25,35
Broncos,Ronnie,Hillman,HB,23,74,91,94,54,93,67,68,67,25,22,19,45,47,31,89,45,78,95,81,55,92,87,55,81,94,45,10,10,15,48,23,12,16,48,42,43,12,10,49,35,30,20,15,15
Broncos,C.J.,Anderson,HB,22,71,88,87,64,85,64,71,82,25,10,11,52,62,35,83,54,94,86,80,80,60,82,74,76,75,49,10,10,22,37,17,15,31,60,65,49,20,20,50,35,30,20,15,15
Broncos,Kapri,Bibbs,HB,35,66,86,89,73,84,50,59,75,15,15,15,46,47,35,79,60,92,91,76,84,62,84,73,72,71,54,10,10,35,33,22,13,16,45,49,39,20,20,52,35,30,20,15,15
Broncos,Matt,Prater,K,5,95,62,63,43,47,84,35,40,45,99,95,20,20,20,40,10,85,75,50,10,12,10,10,10,10,15,10,10,10,25,15,10,25,12,10,10,12,10,12,35,30,25,20,20
Broncos,Malik,Jackson,LE,97,76,71,86,79,66,71,35,39,30,30,30,45,45,89,78,10,90,77,80,55,30,35,45,25,30,45,87,54,84,71,52,20,37,15,10,10,72,35,12,5,5,5,5,5
Broncos,Derek,Wolfe,LE,95,76,68,76,89,68,72,33,40,20,10,10,45,45,85,84,10,77,79,88,40,20,15,25,10,10,45,83,49,83,79,75,22,35,15,10,10,72,15,12,5,5,5,5,5
Broncos,Hall,Davis,LE,72,68,74,86,77,78,62,55,65,45,32,32,45,45,72,87,10,88,72,70,42,24,55,40,25,35,45,70,65,76,75,45,20,35,15,11,9,70,35,12,5,5,5,5,5
Broncos,Orlando,Franklin,LG,74,87,61,74,94,55,81,26,40,17,15,22,76,92,45,55,10,88,78,91,22,20,12,15,10,10,84,10,10,35,35,10,12,12,20,20,20,20,10,25,5,5,5,5,5
Broncos,Von,Miller,LOLB,58,96,88,94,85,86,85,47,65,19,21,15,45,45,92,80,10,97,91,88,40,35,40,35,45,54,45,87,97,92,98,87,62,72,40,20,15,89,60,35,5,5,5,5,5
Broncos,Nate,Irving,LOLB,56,76,77,83,75,73,71,64,55,33,20,21,45,45,81,70,10,82,88,93,10,46,19,27,45,35,45,78,55,83,82,76,65,77,30,25,15,88,60,30,5,5,5,5,5
Broncos,Brandon,Marshall,LOLB,54,64,80,74,78,78,61,55,55,25,20,20,45,45,74,81,10,90,83,75,43,32,41,35,25,35,45,64,50,70,72,64,66,69,20,24,15,77,40,25,5,5,5,5,5
Broncos,Ryan,Clady,LT,78,91,69,84,89,72,90,40,45,30,25,25,82,97,30,50,10,88,93,84,20,12,10,30,10,10,84,10,10,20,28,15,12,15,15,15,15,20,10,15,5,5,5,5,5
Broncos,Winston,Justice,LT,77,67,55,72,89,56,74,25,40,35,26,34,82,74,40,72,11,89,82,84,10,21,10,10,10,10,71,10,10,40,39,10,12,12,15,15,15,20,10,15,5,5,5,5,5
Broncos,Vinston,Painter,LT,70,63,71,77,85,69,56,25,35,22,15,15,76,77,45,70,10,83,77,82,20,15,10,10,10,10,74,50,40,40,35,30,10,12,12,10,10,39,10,12,5,5,5,5,5
Broncos,Jamar,Chaney,MLB,51,72,86,83,67,81,76,49,60,11,24,16,45,45,79,82,10,87,90,75,54,25,19,15,25,30,45,68,52,73,85,79,60,72,25,20,15,76,50,30,5,5,5,5,5
Broncos,L.J.,Fort,MLB,50,66,80,75,74,76,61,64,65,13,20,11,45,45,84,88,10,92,83,75,25,10,29,29,35,56,45,67,55,67,79,71,69,73,40,40,20,77,60,15,5,5,5,5,5
